municipality,municipality_id,district,district_id,community,community_id,supply_demand_year,typology,layout,total_supply,SHAPE_Length,SHAPE_Area
Abu Dhabi City,41,YAS ISLAND,1330,YS2,4573,2027,Villa / Townhouse,All beds,85,5885.782868921586669,2087462.181635806336999
Abu Dhabi City,41,YAS ISLAND,1330,YS2,4573,2027,Villa / Townhouse,Undefined,46,5885.782868921586669,2087462.181635806336999
Abu Dhabi City,41,YAS ISLAND,1330,YS2,4573,2028,All property types,1 bed,1421,5885.782868921586669,2087462.181635806336999
Abu Dhabi City,41,YAS ISLAND,1330,YS2,4573,2028,All property types,2 beds,594,5885.782868921586669,2087462.181635806336999
Abu Dhabi City,41,YAS ISLAND,1330,YS2,4573,2028,All property types,3 beds,414,5885.782868921586669,2087462.181635806336999
Abu Dhabi City,41,YAS ISLAND,1330,YS2,4573,2028,All property types,4 beds,88,5885.782868921586669,2087462.181635806336999
Abu Dhabi City,41,YAS ISLAND,1330,YS2,4573,2028,All property types,5 beds,9,5885.782868921586669,2087462.181635806336999
Abu Dhabi City,41,YAS ISLAND,1330,YS2,4573,2028,All property types,All beds,2811,5885.782868921586669,2087462.181635806336999
Abu Dhabi City,41,YAS ISLAND,1330,YS2,4573,2028,All property types,Studio,213,5885.782868921586669,2087462.181635806336999
Abu Dhabi City,41,YAS ISLAND,1330,YS2,4573,2028,All property types,Undefined,72,5885.782868921586669,2087462.181635806336999
Abu Dhabi City,41,YAS ISLAND,1330,YS2,4573,2028,Apartment / Duplex,1 bed,1421,5885.782868921586669,2087462.181635806336999
Abu Dhabi City,41,YAS ISLAND,1330,YS2,4573,2028,Apartment / Duplex,2 beds,571,5885.782868921586669,2087462.181635806336999
Abu Dhabi City,41,YAS ISLAND,1330,YS2,4573,2028,Apartment / Duplex,3 beds,353,5885.782868921586669,2087462.181635806336999
Abu Dhabi City,41,YAS ISLAND,1330,YS2,4573,2028,Apartment / Duplex,4 beds,78,5885.782868921586669,2087462.181635806336999
Abu Dhabi City,41,YAS ISLAND,1330,YS2,4573,2028,Apartment / Duplex,5 beds,9,5885.782868921586669,2087462.181635806336999
Abu Dhabi City,41,YAS ISLAND,1330,YS2,4573,2028,Apartment / Duplex,All beds,2658,5885.782868921586669,2087462.181635806336999
Abu Dhabi City,41,YAS ISLAND,1330,YS2,4573,2028,Apartment / Duplex,Studio,213,5885.782868921586669,2087462.181635806336999
Abu Dhabi City,41,YAS ISLAND,1330,YS2,4573,2028,Apartment / Duplex,Undefined,13,5885.782868921586669,2087462.181635806336999
Abu Dhabi City,41,YAS ISLAND,1330,YS2,4573,2028,Villa / Townhouse,2 beds,23,5885.782868921586669,2087462.181635806336999
Abu Dhabi City,41,YAS ISLAND,1330,YS2,4573,2028,Villa / Townhouse,3 beds,61,5885.782868921586669,2087462.181635806336999
Abu Dhabi City,41,YAS ISLAND,1330,YS2,4573,2028,Villa / Townhouse,4 beds,10,5885.782868921586669,2087462.181635806336999
Abu Dhabi City,41,YAS ISLAND,1330,YS2,4573,2028,Villa / Townhouse,All beds,153,5885.782868921586669,2087462.181635806336999
Abu Dhabi City,41,YAS ISLAND,1330,YS2,4573,2028,Villa / Townhouse,Undefined,59,5885.782868921586669,2087462.181635806336999
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2022,All property types,1 bed,2514,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2022,All property types,2 beds,2097,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2022,All property types,3 beds,581,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2022,All property types,4 beds,34,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2022,All property types,5 beds,13,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2022,All property types,6 beds,3,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2022,All property types,All beds,5310,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2022,All property types,Undefined,68,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2022,Apartment / Duplex,1 bed,2514,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2022,Apartment / Duplex,2 beds,2097,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2022,Apartment / Duplex,3 beds,562,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2022,Apartment / Duplex,4 beds,34,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2022,Apartment / Duplex,5 beds,13,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2022,Apartment / Duplex,6 beds,2,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2022,Apartment / Duplex,All beds,5290,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2022,Apartment / Duplex,Undefined,68,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2022,Villa / Townhouse,3 beds,19,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2022,Villa / Townhouse,6 beds,1,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2022,Villa / Townhouse,All beds,20,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2023,All property types,1 bed,2568,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2023,All property types,2 beds,2256,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2023,All property types,3 beds,633,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2023,All property types,4 beds,37,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2023,All property types,5 beds,13,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2023,All property types,6 beds,3,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2023,All property types,All beds,5586,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2023,All property types,Undefined,76,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2023,Apartment / Duplex,1 bed,2568,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2023,Apartment / Duplex,2 beds,2256,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2023,Apartment / Duplex,3 beds,614,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2023,Apartment / Duplex,4 beds,37,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2023,Apartment / Duplex,5 beds,13,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2023,Apartment / Duplex,6 beds,2,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2023,Apartment / Duplex,All beds,5558,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2023,Apartment / Duplex,Undefined,68,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2023,Villa / Townhouse,3 beds,19,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2023,Villa / Townhouse,6 beds,1,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2023,Villa / Townhouse,All beds,28,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2023,Villa / Townhouse,Undefined,8,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2024,All property types,1 bed,2568,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2024,All property types,2 beds,2256,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2024,All property types,3 beds,633,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2024,All property types,4 beds,37,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2024,All property types,5 beds,13,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2024,All property types,6 beds,3,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2024,All property types,All beds,5586,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2024,All property types,Undefined,76,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2024,Apartment / Duplex,1 bed,2568,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2024,Apartment / Duplex,2 beds,2256,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2024,Apartment / Duplex,3 beds,614,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2024,Apartment / Duplex,4 beds,37,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2024,Apartment / Duplex,5 beds,13,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2024,Apartment / Duplex,6 beds,2,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2024,Apartment / Duplex,All beds,5558,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2024,Apartment / Duplex,Undefined,68,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2024,Villa / Townhouse,3 beds,19,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2024,Villa / Townhouse,6 beds,1,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2024,Villa / Townhouse,All beds,28,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2024,Villa / Townhouse,Undefined,8,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2025,All property types,1 bed,2568,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2025,All property types,2 beds,2256,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2025,All property types,3 beds,633,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2025,All property types,4 beds,37,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2025,All property types,5 beds,13,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2025,All property types,6 beds,3,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2025,All property types,All beds,5586,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2025,All property types,Undefined,76,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2025,Apartment / Duplex,1 bed,2568,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2025,Apartment / Duplex,2 beds,2256,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2025,Apartment / Duplex,3 beds,614,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2025,Apartment / Duplex,4 beds,37,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2025,Apartment / Duplex,5 beds,13,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2025,Apartment / Duplex,6 beds,2,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2025,Apartment / Duplex,All beds,5558,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2025,Apartment / Duplex,Undefined,68,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2025,Villa / Townhouse,3 beds,19,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2025,Villa / Townhouse,6 beds,1,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2025,Villa / Townhouse,All beds,28,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2025,Villa / Townhouse,Undefined,8,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2026,All property types,1 bed,2568,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2026,All property types,2 beds,2256,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2026,All property types,3 beds,633,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2026,All property types,4 beds,37,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2026,All property types,5 beds,13,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2026,All property types,6 beds,3,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2026,All property types,All beds,5586,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2026,All property types,Undefined,76,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2026,Apartment / Duplex,1 bed,2568,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2026,Apartment / Duplex,2 beds,2256,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2026,Apartment / Duplex,3 beds,614,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2026,Apartment / Duplex,4 beds,37,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2026,Apartment / Duplex,5 beds,13,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2026,Apartment / Duplex,6 beds,2,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2026,Apartment / Duplex,All beds,5558,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2026,Apartment / Duplex,Undefined,68,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2026,Villa / Townhouse,3 beds,19,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2026,Villa / Townhouse,6 beds,1,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2026,Villa / Townhouse,All beds,28,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2026,Villa / Townhouse,Undefined,8,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2027,All property types,1 bed,2568,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2027,All property types,2 beds,2256,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2027,All property types,3 beds,633,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2027,All property types,4 beds,37,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2027,All property types,5 beds,13,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,AL REEM ISLAND,57,RS6,772,2027,All property types,6 beds,3,2804.674866693755121,401746.108256443054415
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2026,Apartment / Duplex,Undefined,1241,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2026,Villa / Townhouse,3 beds,19,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2026,Villa / Townhouse,All beds,19,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2027,All property types,1 bed,288,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2027,All property types,2 beds,397,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2027,All property types,3 beds,140,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2027,All property types,4 beds,5,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2027,All property types,All beds,2126,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2027,All property types,Studio,55,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2027,All property types,Undefined,1241,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2027,Apartment / Duplex,1 bed,288,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2027,Apartment / Duplex,2 beds,397,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2027,Apartment / Duplex,3 beds,121,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2027,Apartment / Duplex,4 beds,5,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2027,Apartment / Duplex,All beds,2107,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2027,Apartment / Duplex,Studio,55,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2027,Apartment / Duplex,Undefined,1241,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2027,Villa / Townhouse,3 beds,19,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2027,Villa / Townhouse,All beds,19,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2028,All property types,1 bed,288,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2028,All property types,2 beds,397,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2028,All property types,3 beds,140,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2028,All property types,4 beds,5,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2028,All property types,All beds,2126,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2028,All property types,Studio,55,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2028,All property types,Undefined,1241,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2028,Apartment / Duplex,1 bed,288,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2028,Apartment / Duplex,2 beds,397,8791.240199001495057,1953130.348245331086218
Abu Dhabi City,41,YAS ISLAND,1330,YS3_06,4593,2028,Apartment / Duplex,3 beds,121,8791.240199001495057,1953130.348245331086218
