year,municipality,municipality_id,district,district_id,community,community_id,typology,layout,rent_type,lower_rent_value,upper_rent_value,avg_rent_value,lable,shape_Length,shape_Area
2022,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,Villa / Townhouse,All beds,New,236619.500000000000000,272000.000000000000000,261666.000000000000000,262k,5385.253331136637826,1210439.439501311862841
2022,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,Villa / Townhouse,All beds,Renewal,205000.000000000000000,242500.000000000000000,225898.000000000000000,226k,5385.253331136637826,1210439.439501311862841
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,All property types,3 beds,All types,207996.000000000000000,239344.000000000000000,221292.000000000000000,221k,5385.253331136637826,1210439.439501311862841
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,All property types,3 beds,New,228175.000000000000000,244331.000000000000000,234149.000000000000000,234k,5385.253331136637826,1210439.439501311862841
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,All property types,3 beds,Renewal,199570.000000000000000,234137.000000000000000,215269.000000000000000,215k,5385.253331136637826,1210439.439501311862841
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,All property types,4 beds,All types,251909.000000000000000,381754.000000000000000,310440.000000000000000,310k,5385.253331136637826,1210439.439501311862841
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,All property types,4 beds,New,269262.000000000000000,418852.000000000000000,348364.000000000000000,348k,5385.253331136637826,1210439.439501311862841
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,All property types,4 beds,Renewal,241676.000000000000000,314139.000000000000000,284368.000000000000000,284k,5385.253331136637826,1210439.439501311862841
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,All property types,All beds,All types,229952.500000000000000,310549.000000000000000,265866.000000000000000,266k,5385.253331136637826,1210439.439501311862841
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,All property types,All beds,New,248718.500000000000000,331591.500000000000000,291256.500000000000000,291k,5385.253331136637826,1210439.439501311862841
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,All property types,All beds,Renewal,220623.000000000000000,274138.000000000000000,249818.500000000000000,250k,5385.253331136637826,1210439.439501311862841
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,Villa / Townhouse,3 beds,All types,207996.000000000000000,239344.000000000000000,221292.000000000000000,221k,5385.253331136637826,1210439.439501311862841
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,Villa / Townhouse,3 beds,New,228175.000000000000000,244331.000000000000000,234149.000000000000000,234k,5385.253331136637826,1210439.439501311862841
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,Villa / Townhouse,3 beds,Renewal,199570.000000000000000,234137.000000000000000,215269.000000000000000,215k,5385.253331136637826,1210439.439501311862841
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,Villa / Townhouse,4 beds,All types,251909.000000000000000,381754.000000000000000,310440.000000000000000,310k,5385.253331136637826,1210439.439501311862841
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,Villa / Townhouse,4 beds,New,269262.000000000000000,418852.000000000000000,348364.000000000000000,348k,5385.253331136637826,1210439.439501311862841
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,Villa / Townhouse,4 beds,Renewal,241676.000000000000000,314139.000000000000000,284368.000000000000000,284k,5385.253331136637826,1210439.439501311862841
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,Villa / Townhouse,All beds,All types,229952.500000000000000,310549.000000000000000,265866.000000000000000,266k,5385.253331136637826,1210439.439501311862841
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,Villa / Townhouse,All beds,New,248718.500000000000000,331591.500000000000000,291256.500000000000000,291k,5385.253331136637826,1210439.439501311862841
2023,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,Villa / Townhouse,All beds,Renewal,220623.000000000000000,274138.000000000000000,249818.500000000000000,250k,5385.253331136637826,1210439.439501311862841
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,All property types,3 beds,All types,210786.000000000000000,251200.000000000000000,227569.000000000000000,228k,5385.253331136637826,1210439.439501311862841
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,All property types,3 beds,New,220000.000000000000000,260000.000000000000000,229150.000000000000000,229k,5385.253331136637826,1210439.439501311862841
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,All property types,3 beds,Renewal,210143.000000000000000,248000.000000000000000,226059.000000000000000,226k,5385.253331136637826,1210439.439501311862841
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,All property types,4 beds,All types,283500.000000000000000,372000.000000000000000,334103.000000000000000,334k,5385.253331136637826,1210439.439501311862841
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,All property types,4 beds,New,320000.000000000000000,375000.000000000000000,347727.000000000000000,348k,5385.253331136637826,1210439.439501311862841
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,All property types,4 beds,Renewal,269850.000000000000000,364500.000000000000000,325777.000000000000000,326k,5385.253331136637826,1210439.439501311862841
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,All property types,All beds,All types,247143.000000000000000,311600.000000000000000,280836.000000000000000,281k,5385.253331136637826,1210439.439501311862841
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,All property types,All beds,New,270000.000000000000000,317500.000000000000000,288438.500000000000000,288k,5385.253331136637826,1210439.439501311862841
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,All property types,All beds,Renewal,239996.500000000000000,306250.000000000000000,275918.000000000000000,276k,5385.253331136637826,1210439.439501311862841
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,Villa / Townhouse,3 beds,All types,210786.000000000000000,251200.000000000000000,227569.000000000000000,228k,5385.253331136637826,1210439.439501311862841
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,Villa / Townhouse,3 beds,New,220000.000000000000000,260000.000000000000000,229150.000000000000000,229k,5385.253331136637826,1210439.439501311862841
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,Villa / Townhouse,3 beds,Renewal,210143.000000000000000,248000.000000000000000,226059.000000000000000,226k,5385.253331136637826,1210439.439501311862841
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,Villa / Townhouse,4 beds,All types,283500.000000000000000,372000.000000000000000,334103.000000000000000,334k,5385.253331136637826,1210439.439501311862841
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,Villa / Townhouse,4 beds,New,320000.000000000000000,375000.000000000000000,347727.000000000000000,348k,5385.253331136637826,1210439.439501311862841
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,Villa / Townhouse,4 beds,Renewal,269850.000000000000000,364500.000000000000000,325777.000000000000000,326k,5385.253331136637826,1210439.439501311862841
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,Villa / Townhouse,All beds,All types,247143.000000000000000,311600.000000000000000,280836.000000000000000,281k,5385.253331136637826,1210439.439501311862841
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,Villa / Townhouse,All beds,New,270000.000000000000000,317500.000000000000000,288438.500000000000000,288k,5385.253331136637826,1210439.439501311862841
2024,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,Villa / Townhouse,All beds,Renewal,239996.500000000000000,306250.000000000000000,275918.000000000000000,276k,5385.253331136637826,1210439.439501311862841
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,All property types,3 beds,All types,211329.000000000000000,262920.000000000000000,235586.000000000000000,236k,5385.253331136637826,1210439.439501311862841
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,All property types,3 beds,New,160000.000000000000000,250000.000000000000000,206381.000000000000000,206k,5385.253331136637826,1210439.439501311862841
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,All property types,3 beds,Renewal,200000.000000000000000,262500.000000000000000,232341.000000000000000,232k,5385.253331136637826,1210439.439501311862841
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,All property types,4 beds,All types,285000.000000000000000,360000.000000000000000,332947.000000000000000,333k,5385.253331136637826,1210439.439501311862841
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,All property types,4 beds,New,317000.000000000000000,362000.000000000000000,340899.000000000000000,341k,5385.253331136637826,1210439.439501311862841
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,All property types,4 beds,Renewal,270000.000000000000000,358863.000000000000000,325719.000000000000000,326k,5385.253331136637826,1210439.439501311862841
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,All property types,All beds,All types,248164.500000000000000,311460.000000000000000,284266.500000000000000,284k,5385.253331136637826,1210439.439501311862841
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,All property types,All beds,New,238500.000000000000000,306000.000000000000000,273640.000000000000000,274k,5385.253331136637826,1210439.439501311862841
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,All property types,All beds,Renewal,235000.000000000000000,310681.500000000000000,279030.000000000000000,279k,5385.253331136637826,1210439.439501311862841
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,Villa / Townhouse,3 beds,All types,211329.000000000000000,262920.000000000000000,235586.000000000000000,236k,5385.253331136637826,1210439.439501311862841
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,Villa / Townhouse,3 beds,New,160000.000000000000000,250000.000000000000000,206381.000000000000000,206k,5385.253331136637826,1210439.439501311862841
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,Villa / Townhouse,3 beds,Renewal,200000.000000000000000,262500.000000000000000,232341.000000000000000,232k,5385.253331136637826,1210439.439501311862841
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,Villa / Townhouse,4 beds,All types,285000.000000000000000,360000.000000000000000,332947.000000000000000,333k,5385.253331136637826,1210439.439501311862841
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,Villa / Townhouse,4 beds,New,317000.000000000000000,362000.000000000000000,340899.000000000000000,341k,5385.253331136637826,1210439.439501311862841
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,Villa / Townhouse,4 beds,Renewal,270000.000000000000000,358863.000000000000000,325719.000000000000000,326k,5385.253331136637826,1210439.439501311862841
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,Villa / Townhouse,All beds,All types,248164.500000000000000,311460.000000000000000,284266.500000000000000,284k,5385.253331136637826,1210439.439501311862841
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,Villa / Townhouse,All beds,New,238500.000000000000000,306000.000000000000000,273640.000000000000000,274k,5385.253331136637826,1210439.439501311862841
2025,Abu Dhabi City,41,YAS ISLAND,1330,YN6,5172,Villa / Townhouse,All beds,Renewal,235000.000000000000000,310681.500000000000000,279030.000000000000000,279k,5385.253331136637826,1210439.439501311862841
2022,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,1 bed,All types,45000.000000000000000,55000.000000000000000,51367.000000000000000,51k,12980.069582283886120,4349895.839776467531919
2022,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,1 bed,New,45000.000000000000000,53000.000000000000000,50770.000000000000000,51k,12980.069582283886120,4349895.839776467531919
2022,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,1 bed,Renewal,47234.000000000000000,58660.000000000000000,54497.000000000000000,54k,12980.069582283886120,4349895.839776467531919
2022,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,2 beds,All types,70000.000000000000000,85000.000000000000000,79091.000000000000000,79k,12980.069582283886120,4349895.839776467531919
2022,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,2 beds,New,70000.000000000000000,83000.000000000000000,77520.000000000000000,78k,12980.069582283886120,4349895.839776467531919
2022,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,2 beds,Renewal,73299.000000000000000,91250.000000000000000,86362.000000000000000,86k,12980.069582283886120,4349895.839776467531919
2022,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,3 beds,All types,103542.000000000000000,129905.000000000000000,115151.000000000000000,115k,12980.069582283886120,4349895.839776467531919
2022,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,3 beds,New,100000.000000000000000,124199.000000000000000,113011.000000000000000,113k,12980.069582283886120,4349895.839776467531919
2022,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,3 beds,Renewal,113899.000000000000000,143560.000000000000000,128647.000000000000000,129k,12980.069582283886120,4349895.839776467531919
2022,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,All beds,All types,72847.333333000002312,89968.333333000002312,81869.666666000004625,82k,12980.069582283886120,4349895.839776467531919
2022,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,All beds,New,71666.666666000004625,86733.000000000000000,80433.666666000004625,80k,12980.069582283886120,4349895.839776467531919
2022,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,All beds,Renewal,78144.000000000000000,97823.333333000002312,89835.333333000002312,90k,12980.069582283886120,4349895.839776467531919
2022,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,1 bed,All types,45000.000000000000000,55000.000000000000000,51367.000000000000000,51k,12980.069582283886120,4349895.839776467531919
2022,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,1 bed,New,45000.000000000000000,53000.000000000000000,50770.000000000000000,51k,12980.069582283886120,4349895.839776467531919
2022,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,1 bed,Renewal,47234.000000000000000,58660.000000000000000,54497.000000000000000,54k,12980.069582283886120,4349895.839776467531919
2022,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,2 beds,All types,70000.000000000000000,85000.000000000000000,79091.000000000000000,79k,12980.069582283886120,4349895.839776467531919
2022,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,2 beds,New,70000.000000000000000,83000.000000000000000,77520.000000000000000,78k,12980.069582283886120,4349895.839776467531919
2022,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,2 beds,Renewal,73299.000000000000000,91250.000000000000000,86362.000000000000000,86k,12980.069582283886120,4349895.839776467531919
2022,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,3 beds,All types,103542.000000000000000,129905.000000000000000,115151.000000000000000,115k,12980.069582283886120,4349895.839776467531919
2022,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,3 beds,New,100000.000000000000000,124199.000000000000000,113011.000000000000000,113k,12980.069582283886120,4349895.839776467531919
2022,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,3 beds,Renewal,113899.000000000000000,143560.000000000000000,128647.000000000000000,129k,12980.069582283886120,4349895.839776467531919
2022,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,All beds,All types,72847.333333000002312,89968.333333000002312,81869.666666000004625,82k,12980.069582283886120,4349895.839776467531919
2022,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,All beds,New,71666.666666000004625,86733.000000000000000,80433.666666000004625,80k,12980.069582283886120,4349895.839776467531919
2022,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,Apartment / Duplex,All beds,Renewal,78144.000000000000000,97823.333333000002312,89835.333333000002312,90k,12980.069582283886120,4349895.839776467531919
2023,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,1 bed,All types,48936.000000000000000,59836.000000000000000,56234.000000000000000,56k,12980.069582283886120,4349895.839776467531919
2023,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,1 bed,New,49863.000000000000000,59836.000000000000000,58978.000000000000000,59k,12980.069582283886120,4349895.839776467531919
2023,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,1 bed,Renewal,47121.000000000000000,56000.000000000000000,52250.000000000000000,52k,12980.069582283886120,4349895.839776467531919
2023,Abu Dhabi City,41,YAS ISLAND,1330,YS1,4572,All property types,2 beds,All types,73299.000000000000000,89902.000000000000000,84911.000000000000000,85k,12980.069582283886120,4349895.839776467531919
